hs6_d12;sd;valor_pond;HS6;hs6_d12_desc;impo_tot;letra;impo_relativa;short_name;desc
29350019190U;K_74;51020647.10208902;293500;Los demás // Principios activos de plaguicidas      agroquímicos (R. 2013/93 ANA) // Las demás // Cuya estructura contenga heterociclo(s) con   heteroátomo(s) de nitrógeno exclusivamente // SULFONAMIDAS.;3106551770.070019;K_74;0.016423562482893714;Los demás // Pr;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
49019900190G;K_74;31799951.10792661;490199;Los demás // En juegos o surtidos // --Los demás // -Los demás: // LIBROS, FOLLETOS E IMPRESOS SIMILARES, INCLUSO ENHOJAS SUELTAS.;3106551770.070019;K_74;0.010236414346705018;Los demás // En;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30043929900M;K_74;19635365.241952475;300439;Los demás // Los demás // Que contengan las demás hormonas polipeptídicas   o proteicas, sin productos de la subpartida   3004.39.1 // --Los demás // -Que contengan hormonas u otros productos de la  partida 29.37, sin antibióticos: // MEDICAMENTOS (EXCEP;3106551770.070019;K_74;0.006320630298560875;Los demás // Lo;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30021035000V;K_74;16240603.81011597;300210;Inmunoglobulina G, liofilizada o en solución // Demás fracciones de la sangre y productos    inmunológicos, preparados como medicamentos // -Antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados;3106551770.070019;K_74;0.005227855517035186;Inmunoglobulina;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30049068817J;K_74;13978076.706917115;300490;"Sulfato de atazanavir // Altretamina; bortezomib; disoproxilfumarato       de tenofovir; enfuvirtida; mesilato de       imatinib; pemetrexed; sulfato de       atazanavir; temozolomida; uracil y tegafur // Altretamina; bortezomib; disoproxilfumarato";3106551770.070019;K_74;0.004499547324975712;Sulfato de ataz;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
84829990200G;K_74;11764870.782555671;848299;Los demás aros // aros // Las demás // --Las demás // -Partes: // RODAMIENTOS DE BOLAS, DE RODILLOS O DE AGUJAS.;3106551770.070019;K_74;0.0037871156360257605;Los demás aros ;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30049099900H;K_73;20778996.969231065;300490;Los demás // Los demás // Los demás // -Los demás // MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LASPARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCTOS MEZCLADOS O SIN MEZCLAR, PREPARADOSPARA USOS TERAPEUTICOS O PROFILÁCTICOS,DOSIFICADOS (INCLUIDOS LOS D;87386510.93566476;K_73;0.23778265943732288;Los demás // Lo;InvestigaciÃ³n y desarrollo
30049059900U;K_73;15534388.818927918;300490;Los demás // Los demás // Que contengan productos de las partidas   29.30 a 29.32, sin productos de las    subpartidas 3004.90.1 a 3004.90.4 // -Los demás // MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LASPARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCT;87386510.93566476;K_73;0.17776643846513754;Los demás // Lo;InvestigaciÃ³n y desarrollo
30043929900M;K_73;12069388.408999534;300439;Los demás // Los demás // Que contengan las demás hormonas polipeptídicas   o proteicas, sin productos de la subpartida   3004.39.1 // --Los demás // -Que contengan hormonas u otros productos de la  partida 29.37, sin antibióticos: // MEDICAMENTOS (EXCEP;87386510.93566476;K_73;0.13811500516235506;Los demás // Lo;InvestigaciÃ³n y desarrollo
30021035000V;K_73;6968710.664185119;300210;Inmunoglobulina G, liofilizada o en solución // Demás fracciones de la sangre y productos    inmunológicos, preparados como medicamentos // -Antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados;87386510.93566476;K_73;0.07974583937005549;Inmunoglobulina;InvestigaciÃ³n y desarrollo
30021023900U;K_73;5211614.632464896;300210;Los demás // Otras inmunoglobulinas séricas // Demás fracciones de la sangre y productos   inmunológicos, excepto los preparados como   medicamentos // -Antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso;87386510.93566476;K_73;0.05963866249679843;Los demás // Ot;InvestigaciÃ³n y desarrollo
30044090900U;K_73;3685428.3869104497;300440;Los demás // Los demás // -Que contengan alcaloides o sus derivados, sin  hormonas ni otros productos de la partida  29.37, ni antibióticos // MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LASPARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCTOS MEZCLADOS O;87386510.93566476;K_73;0.042173881843431384;Los demás // Lo;InvestigaciÃ³n y desarrollo
30021039900Z;K_73;2016429.9143891172;300210;Los demás // Los demás // Demás fracciones de la sangre y productos    inmunológicos, preparados como medicamentos // -Antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por proce;87386510.93566476;K_73;0.02307484178964008;Los demás // Lo;InvestigaciÃ³n y desarrollo
38220090200F;K_73;1649579.7806329948;382200;"Reactivos para laboratorio // Los demás // REACTIVOS DE DIAGNÓSTICO O DE LABORATORIO SOBRECUALQUIER SOPORTE Y REACTIVOS DE DIAGNÓSTICO ODE LABORATORIO PREPARADOS, INCLUSO SOBRE SOPORTE,EXCEPTO LOS DE LAS PARTIDAS 30.02 Ó 30.06; MATERIALES DE REFERENCIA C";87386510.93566476;K_73;0.018876823928208324;Reactivos para ;InvestigaciÃ³n y desarrollo
30049079990T;K_73;1647289.040918788;300490;Los demás // Los demás // Los demás // Que contengan productos de las partidas    29.34, 29.35 y 29.38, sin productos de las   subpartidas 3004.90.1 a 3004.90.6 // -Los demás // MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LASPARTIDAS 30.02, 30.05 O 30.06) CON;87386510.93566476;K_73;0.01885061004588622;Los demás // Lo;InvestigaciÃ³n y desarrollo
30029092400Q;K_73;1044573.9031118077;300290;"Toxinas (R.2014/93 ex-ANA) // Para sanidad humana // Los demás // -Los demás // SANGRE HUMANA; SANGRE ANIMAL PREPARADA PARA USOSTERAPEUTICOS, PROFILÁCTICOS O DE DIAGNÓSTICO;ANTISUEROS (SUEROS CON ANTICUERPOS), DEMÁSFRACCIONES DE LA SANGRE Y PRODUCTOS INM";87386510.93566476;K_73;0.011953491356129763;Toxinas (R.2014;InvestigaciÃ³n y desarrollo
85423190000P;K_72;8966535.543195348;854231;Los demás // --Procesadores y controladores, incluso combinados  con memorias, convertidores, circuitos  lógicos, amplificadores, relojes y circuitos de  sincronización, u otros circuitos // -Circuitos electrónicos integrados: // CIRCUITOS ELECTRÓNICOS I;55017337.20031316;K_72;0.1629765452033602;Los demás // --;Actividades de informÃ¡tica
84734070900V;K_72;5083237.358849159;847340;Partes (R.909/94 MEOSP) // Las demás partes y accesorios de máquinas de   los ítem 8472.90.10, 8472.90.21 u 8472.90.29 // partes y accesorios de máquinas de   los ítem 8472.90.10, 8472.90.21 u 8472.90.29 // -Partes y accesorios de máquinas de la partida;55017337.20031316;K_72;0.09239337302606179;Partes (R.909/9;Actividades de informÃ¡tica
37013090000W;K_72;4184191.014478341;370130;"Las demás // -Las demás placas y películas planas en las que por lo menos un lado sea superior a 255 mm // PLACAS Y PELÍCULAS PLANAS, FOTOGRÁFICAS,SENSIBILIZADAS, SIN IMPRESIONAR, EXCEPTO LAS DEPAPEL, CARTÓN O TEXTILES; PELÍCULASFOTOGRÁFICAS PLANAS AUTOR";55017337.20031316;K_72;0.07605222694155625;Las demás // -L;Actividades de informÃ¡tica
85235200119X;K_72;2524842.3290831074;852352;Las demás // Con panel de firma y holograma // De material plástico con tira magnética      incorporada // --Tarjetas inteligentes   («smart cards») // -Soportes semiconductores: // DISCOS, CINTAS, DISPOSITIVOS DE ALMACENAMIENTOPERMANENTE DE DATOS A BASE;55017337.20031316;K_72;0.04589175808146411;Las demás // Co;Actividades de informÃ¡tica
84717019900K;K_72;1926378.0833603255;847170;"Las demás // Las demás // Unidades de discos magnéticos // -Unidades de memoria // MÁQUINAS AUTOMÁTICAS PARA TRATAMIENTO OPROCESAMIENTO DE DATOS Y SUS UNIDADES; LECTORESMAGNETICOS U ÓPTICOS, MÁQUINAS PARA REGISTRO DEDATOS SOBRE SOPORTE EN FORMA CODIFICAD";55017337.20031316;K_72;0.03501401887820482;Las demás // La;Actividades de informÃ¡tica
85234920920N;K_72;1593341.7994696365;852349;Propiedad intelectual de programa de       aplicación para computadora -software- con       valor discriminado en factura conforme Art.       1° y 3° de la R.856/95 MEOSP // Los demás, conteniendo programas de      aplicación para computadoras -software-;55017337.20031316;K_72;0.02896072184788629;Propiedad intel;Actividades de informÃ¡tica
85234990212V;K_72;1479415.4002955314;852349;Propiedad intelectual de programa de       aplicación para computadoras -software-,       con valor discriminado en factura conforme       Arts. 1º y 3º de la Res. 856/95 MEOSP // Presentado aisladamente // Los demás, conteniendo programa de      aplicac;55017337.20031316;K_72;0.02688998551327763;Propiedad intel;Actividades de informÃ¡tica
84719014000B;K_72;1443795.1784991613;847190;"Digitalizadores de imágenes («scanners») // Lectores o grabadores // -Los demás // MÁQUINAS AUTOMÁTICAS PARA TRATAMIENTO OPROCESAMIENTO DE DATOS Y SUS UNIDADES; LECTORESMAGNETICOS U ÓPTICOS, MÁQUINAS PARA REGISTRO DEDATOS SOBRE SOPORTE EN FORMA CODIFICAD";55017337.20031316;K_72;0.02624254920303455;Digitalizadores;Actividades de informÃ¡tica
85232923000C;K_72;1215204.3977166642;852329;"De anchura superior a 6,5 mm pero inferior o    igual a 50,8 mm (2""), en rollos o carretes // Cintas magnéticas, sin grabar // --Los demás // -Soportes magnéticos: // DISCOS, CINTAS, DISPOSITIVOS DE ALMACENAMIENTOPERMANENTE DE DATOS A BASE DE SEMICONDUCT";55017337.20031316;K_72;0.022087662899645883;De anchura supe;Actividades de informÃ¡tica
84733041000K;K_72;1208268.4080886682;847330;Placas madre («mother boards») // Circuitos impresos con componentes eléctricos   o electrónicos montados // -Partes y accesorios de máquinas de la partida  84.71 // PARTES Y ACCESORIOS (EXCEPTO LOS ESTUCHES, FUNDASY SIMILARES) IDENTIFICABLES COMO DESTIN;55017337.20031316;K_72;0.021961593737070045;Placas madre («;Actividades de informÃ¡tica
48115923100C;K_71;11370101.613182163;481159;Aptos para estar en contacto con alimentos // De polietileno, estratificado con aluminio,    impreso // Los demás, recubiertos o revestidos // --Los demás // -Papel y cartón recubiertos, impregnados o revestidos de plástico (excepto los adhesivos): // PA;64031403.412596874;K_71;0.17757070760915616;Aptos para esta;Alquiler de equipo de transporte y de maquinaria
84148012100J;K_71;5128553.120683723;841480;"Propulsados con motor el?ctrico, de potencia superior a 9 kW (12 HP)[Res.346/2006 S.I.C.yP.y M.E.] // De tornillo // Compresores de aire // -Los demás // BOMBAS DE AIRE O DE VACÍO, COMPRESORES DE AIRE UOTROS GASES Y VENTILADORES; CAMPANASASPIRANTES PARA";64031403.412596874;K_71;0.08009434195338572;Propulsados con;Alquiler de equipo de transporte y de maquinaria
84439923000L;K_71;2683991.81976955;844399;"Cartuchos de tinta // Mecanismos de impresión a chorro de tinta, sus   partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS, CILINDROS Y DEMÁS ELEMENTOS IMPRESORES DE LA PARTIDA 84.42; LAS DEM";64031403.412596874;K_71;0.0419168045166027;Cartuchos de ti;Alquiler de equipo de transporte y de maquinaria
13023220000B;K_71;2396233.006359615;130232;"De semillas de guar // --Mucílagos y espesativos de la algarroba o de su  semilla o de las semillas de guar, incluso  modificados // -Mucílagos y espesativos derivados de los vegetales, incluso modificados: // JUGOS Y EXTRACTOS VEGETALES; MATERIAS PECTIC";64031403.412596874;K_71;0.03742277817837435;De semillas de ;Alquiler de equipo de transporte y de maquinaria
73042910200L;K_71;2298503.539266503;730429;"De entubación (""casing"") o de producción      (""tubing"") de diámetro exterior inferior o      igual a 273.1 mm, fabricados según normas      API 5CT/ISO 11960 o similares de otras      normas. // De acero sin alear // --Los demás // -Tubos de entubación";64031403.412596874;K_71;0.03589650416461619;De entubación (;Alquiler de equipo de transporte y de maquinaria
84223022000B;K_71;2175166.081052673;842230;De llenar y cerrar envases confeccionados con    papel o cartón de los ítem  4811.51.22 ó    4811.59.23, incluso con dispositivo de    etiquetar // Máquinas y aparatos de llenar, cerrar,   tapar, taponar o etiquetar botes o latas,   cajas, sacos (bolsas);64031403.412596874;K_71;0.03397030152590336;De llenar y cer;Alquiler de equipo de transporte y de maquinaria
73084000200W;K_71;2092951.554603284;730840;Material de encofrado // -Material de andamiaje, encofrado, apeo o apuntalamiento // CONSTRUCCIONES Y SUS PARTES (POR EJEMPLO: PUENTES Y SUS PARTES, COMPUERTAS DE ESCLUSAS, TORRES, CASTILLETES, PILARES, COLUMNAS, ARMAZONES PARATECHUMBRE, TECHADOS, PUERTA;64031403.412596874;K_71;0.03268632956733755;Material de enc;Alquiler de equipo de transporte y de maquinaria
76071190990X;K_71;1954956.757832085;760711;Las demás // Las demás // Las demás // --Simplemente laminadas // -Sin soporte: // HOJAS Y TIRAS, DELGADAS, DE ALUMINIO (INCLUSOIMPRESAS O FIJADAS SOBRE PAPEL, CARTÓN, PLÁSTICOO SOPORTES SIMILARES), DE ESPESOR INFERIOR OIGUAL A 0,2 mm (SIN INCLUIR EL SOP;64031403.412596874;K_71;0.03053121833415082;Las demás // La;Alquiler de equipo de transporte y de maquinaria
39235000190M;K_71;1386412.0438432144;392350;"Los demás // Tapas // -Tapones, tapas, cápsulas y demás dispositivos de cierre // ARTÍCULOS PARA EL TRANSPORTE O ENVASADO, DE PLÁSTICO; TAPONES, TAPAS, CÁPSULAS Y DEMÁS DISPOSITIVOS DE CIERRE, DE PLÁSTICO.";64031403.412596874;K_71;0.021652063986629194;Los demás // Ta;Alquiler de equipo de transporte y de maquinaria
84818099900Y;K_71;1297910.9344412605;848180;Los demás // Los demás // Los demás // -Los demás artículos de grifería y órganos similares // ARTÍCULOS DE GRIFERÍA Y ÓRGANOS SIMILARES PARATUBERÍAS, CALDERAS, DEPÓSITOS, CUBAS OCONTINENTES SIMILARES, INCLUIDAS LAS VÁLVULASREDUCTORAS DE PRESIÓN Y LAS VÁ;64031403.412596874;K_71;0.020269912344072143;Los demás // Lo;Alquiler de equipo de transporte y de maquinaria
57032000942P;K_70;798004.1336756684;570320;De peso superior o igual a 2,2 kg/m2 pero       inferior a 4 kg/m2 // Sin confeccionar // Los demás // -De nailon o demás poliamidas // ALFOMBRAS Y DEMÁS REVESTIMIENTOS PARA EL SUELO, DE MATERIA TEXTIL, CON MECHÓN INSERTADO, INCLUSO CONFECCIONADOS.;3169231.641256747;K_70;0.25179735153698735;De peso superio;Servicios inmobiliarios
94013090200P;K_70;619162.3008411193;940130;De plástico // Los demás // -Asientos giratorios de altura ajustable // ASIENTOS (EXCEPTO LOS DE LA PARTIDA 94.02), INCLUSO LOS TRANSFORMABLES EN CAMA, Y SUS PARTES.;3169231.641256747;K_70;0.19536669165513973;De plástico // ;Servicios inmobiliarios
94017100900H;K_70;330989.471601402;940171;Los demás // --Con relleno // -Los demás asientos, con armazón de metal: // ASIENTOS (EXCEPTO LOS DE LA PARTIDA 94.02), INCLUSO LOS TRANSFORMABLES EN CAMA, Y SUS PARTES.;3169231.641256747;K_70;0.10443839676867209;Los demás // --;Servicios inmobiliarios
89039100100D;K_70;230321.76000000004;890391;"Con motor auxiliar // --Barcos de vela, incluso con motor auxiliar // -Los demás: // YATES Y DEMÁS BARCOS Y EMBARCACIONES PARA RECREO ODEPORTE; BARCAS (BOTES) DE REMO Y CANOAS.";3169231.641256747;K_70;0.072674321750955;Con motor auxil;Servicios inmobiliarios
88022010100C;K_70;132789.75000000003;880220;"Tripulados // A helice // -Aviones y demás aeronaves, de peso en vacío inferior o igual a 2.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEHÍCULOS SUBORBI";3169231.641256747;K_70;0.04189966686920454;Tripulados // A;Servicios inmobiliarios
89031000190H;K_70;106781.71999999999;890310;"Los demás // Semirígidas, incluso con motor interno // -Embarcaciones inflables // YATES Y DEMÁS BARCOS Y EMBARCACIONES PARA RECREO ODEPORTE; BARCAS (BOTES) DE REMO Y CANOAS.";3169231.641256747;K_70;0.03369325189422131;Los demás // Se;Servicios inmobiliarios
85437099990Z;K_70;77927.00500000002;854370;Los demás // Los demás // Los demás // Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS ELECTRICOS CON FUNCION PROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPÍTULO.;3169231.641256747;K_70;0.024588611316873753;Los demás // Lo;Servicios inmobiliarios
63039200000D;K_70;65346.60999999999;630392;"--De fibras sinteticas // -Los demás: // VISILLOS Y CORTINAS; GUARDAMALLETAS Y RODAPIESDE CAMA.";3169231.641256747;K_70;0.020619070297457666;--De fibras sin;Servicios inmobiliarios
40151900191G;K_70;63979.66000000001;401519;Envasados para su venta directa al usuario       final // Los demás // Para uso medico (R.G.30/97 AFIP) // --Los demás // -Guantes, mitones y manoplas: // PRENDAS DE VESTIR, GUANTES, MITONES Y MANOPLAS YDEMÁS COMPLEMENTOS (ACCESORIOS), DE VESTIR, PARACUA;3169231.641256747;K_70;0.02018775124137948;Envasados para ;Servicios inmobiliarios
94054010410N;K_70;61435.934057814135;940540;Aptos para lámparas de potencia inferior o       igual a 100 W // De fijar al piso // De metal común // -Los demás aparatos eléctricos de alumbrado // APARATOS DE ALUMBRADO (INCLUIDOS LOS PROYECTORES)Y SUS PARTES, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PA;3169231.641256747;K_70;0.019385119490177734;Aptos para lámp;Servicios inmobiliarios
73051100000Z;J;34216646.91;730511;--Soldados longitudinalmente con arco sumergido // -Tubos de los tipos utilizados en oleoductos o gasoductos: // LOS DEMÁS TUBOS (POR EJEMPLO: SOLDADOS O REMACHADOS) DE SECCIÓN CIRCULAR CON DIÁMETROEXTERIOR SUPERIOR A 406,4 mm, DE HIERRO O ACERO.;79264635.03874324;J;0.4316760796700252;--Soldados long;IntermediaciÃ³n financiera
